Timestamp,Temperature, TemperatureDelta, MappedTemperature
101.66,43.69538,0,51.00105
101.68,43.69538,0,51.00105
101.7,43.69538,0,51.00105
101.72,43.69538,0,51.00105
101.74,43.69538,0,51.00105
101.76,43.69538,0,51.00105
101.78,43.69538,0,51.00105
101.8,43.69538,0,51.00105
101.82,43.69538,0,51.00105
101.84,43.69538,0,51.00105
101.86,43.69538,0,51.00105
101.88,43.69538,0,51.00105
101.9,43.69538,0,51.00105
101.92,43.69538,0,51.00105
101.94,43.69538,0,51.00105
101.96,43.69538,0,51.00105
101.98,43.69538,0,51.00105
102,43.69538,0,51.00105
102.02,43.69538,0,51.00105
102.04,43.69538,0,51.00105
102.06,43.69538,0,51.00105
102.08,43.69538,0,51.00105
102.1,43.69538,0,51.00105
102.12,43.69538,0,51.00105
102.14,43.69538,0,51.00105
102.16,43.69538,0,51.00105
102.18,43.69538,0,51.00105
102.2,43.69538,0,51.00105
102.22,43.69538,0,51.00105
102.24,43.69538,0,51.00105
102.26,43.69538,0,51.00105
102.28,43.69538,0,51.00105
102.3,43.69538,0,51.00105
102.32,43.69538,0,51.00105
102.34,43.69538,0,51.00105
102.36,43.69538,0,51.00105
102.38,43.69538,0,51.00105
102.4,43.69538,0,51.00105
102.42,43.69538,0,51.00105
102.44,43.69538,0,51.00105
102.46,43.69538,0,51.00105
102.48,43.69538,0,51.00105
102.5,43.69538,0,51.00105
102.52,43.69538,0,51.00105
102.54,43.69538,0,51.00105
102.56,43.69538,0,51.00105
102.58,43.69538,0,51.00105
102.6,43.69538,0,51.00105
102.62,43.69538,0,51.00105
102.64,43.69538,0,51.00105
102.66,43.69538,0,51.00105
102.68,43.69538,0,51.00105
102.7,43.69538,0,51.00105
102.72,43.69538,0,51.00105
102.74,43.69538,0,51.00105
102.76,43.69538,0,51.00105
102.78,43.69538,0,51.00105
102.8,43.69538,0,51.00105
102.82,43.69538,0,51.00105
102.84,43.69538,0,51.00105
102.86,43.69538,0,51.00105
102.88,43.69538,0,51.00105
102.9,43.69538,0,51.00105
102.92,43.69538,0,51.00105
102.94,43.69538,0,51.00105
102.96,43.69538,0,51.00105
102.98,43.69538,0,51.00105
103,43.69538,0,51.00105
103.02,43.69538,0,51.00105
103.04,43.69538,0,51.00105
103.06,43.69538,0,51.00105
103.08,43.69538,0,51.00105
103.1,43.69538,0,51.00105
103.12,43.69538,0,51.00105
103.14,43.69538,0,51.00105
103.16,43.69538,0,51.00105
103.18,43.69538,0,51.00105
103.2,43.69538,0,51.00105
103.22,43.69538,0,51.00105
103.24,43.69538,0,51.00105
103.26,43.69538,0,51.00105
103.28,43.69538,0,51.00105
103.3,43.69538,0,51.00105
103.32,43.69538,0,51.00105
103.34,43.69538,0,51.00105
103.36,43.69538,0,51.00105
103.38,43.69538,0,51.00105
103.4,43.69538,0,51.00105
103.42,43.69538,0,51.00105
103.44,43.69538,0,51.00105
103.46,43.69538,0,51.00105
103.48,43.69538,0,51.00105
103.5,43.69538,0,51.00105
103.52,43.69538,0,51.00105
103.54,43.69538,0,51.00105
103.56,43.69538,0,51.00105
103.58,43.69538,0,51.00105
103.6,43.69538,0,51.00105
103.62,43.69538,0,51.00105
103.64,43.69538,0,51.00105
103.66,43.69538,0,51.00105
103.68,43.69538,0,51.00105
103.7,43.69538,0,51.00105
103.72,43.69538,0,51.00105
103.74,43.69538,0,51.00105
103.76,43.69538,0,51.00105
103.78,43.69538,0,51.00105
103.8,43.69538,0,51.00105
103.82,43.69538,0,51.00105
103.84,43.69538,0,51.00105
103.86,43.69538,0,51.00105
103.88,43.69538,0,51.00105
103.9,43.69538,0,51.00105
103.92,43.69538,0,51.00105
103.94,43.69538,0,51.00105
103.96,43.69538,0,51.00105
103.98,43.69538,0,51.00105
104,43.69538,0,51.00105
104.02,43.69538,0,51.00105
104.04,43.69538,0,51.00105
104.06,43.69538,0,51.00105
104.08,43.69538,0,51.00105
104.1,43.69538,0,51.00105
104.12,43.69538,0,51.00105
104.14,43.69538,0,51.00105
104.16,43.69538,0,51.00105
104.18,43.69538,0,51.00105
104.2,43.69538,0,51.00105
104.22,43.69538,0,51.00105
104.24,43.69538,0,51.00105
104.26,43.69538,0,51.00105
104.28,43.69538,0,51.00105
104.3,43.69538,0,51.00105
104.32,43.69538,0,51.00105
104.34,43.69538,0,51.00105
104.36,43.69538,0,51.00105
104.38,43.69538,0,51.00105
104.4,43.69538,0,51.00105
104.42,43.69538,0,51.00105
104.44,43.69538,0,51.00105
104.46,43.69538,0,51.00105
104.48,43.69538,0,51.00105
104.5,43.69538,0,51.00105
104.52,43.69538,0,51.00105
104.54,43.69538,0,51.00105
104.56,43.69538,0,51.00105
104.58,43.69538,0,51.00105
104.6,43.69538,0,51.00105
104.62,43.69538,0,51.00105
104.64,43.69538,0,51.00105
104.66,43.69538,0,51.00105
104.68,43.69538,0,51.00105
104.7,43.69538,0,51.00105
104.72,43.69538,0,51.00105
104.74,43.69538,0,51.00105
104.76,43.69538,0,51.00105
104.78,43.69538,0,51.00105
104.8,43.69538,0,51.00105
104.82,43.69538,0,51.00105
104.84,43.69538,0,51.00105
104.86,43.69538,0,51.00105
104.88,43.69538,0,51.00105
104.9,43.69538,0,51.00105
104.92,43.69538,0,51.00105
104.94,43.69538,0,51.00105
104.96,43.69538,0,51.00105
104.98,43.69538,0,51.00105
105,43.69538,0,51.00105
105.02,43.69538,0,51.00105
105.04,43.69538,0,51.00105
105.06,43.69538,0,51.00105
105.08,43.69538,0,51.00105
105.1,43.69538,0,51.00105
105.12,43.69538,0,51.00105
105.14,43.69538,0,51.00105
105.16,43.69538,0,51.00105
105.18,43.69538,0,51.00105
105.2,43.69538,0,51.00105
105.22,43.69538,0,51.00105
105.24,43.69538,0,51.00105
105.26,43.69538,0,51.00105
105.28,43.69538,0,51.00105
105.3,43.69538,0,51.00105
105.32,43.69538,0,51.00105
105.34,43.69538,0,51.00105
105.36,43.69538,0,51.00105
105.38,43.69538,0,51.00105
105.4,43.69538,0,51.00105
105.42,43.69538,0,51.00105
105.44,43.69538,0,51.00105
105.46,43.69538,0,51.00105
105.48,43.69538,0,51.00105
105.5,43.69538,0,51.00105
105.52,43.69538,0,51.00105
105.54,43.69538,0,51.00105
105.56,43.69538,0,51.00105
105.58,43.69538,0,51.00105
105.6,43.69538,0,51.00105
105.62,43.69538,0,51.00105
105.64,43.69538,0,51.00105
105.66,43.69538,0,51.00105
105.68,43.69538,0,51.00105
105.7,43.69538,0,51.00105
105.72,43.69538,0,51.00105
105.74,43.69538,0,51.00105
105.76,43.69538,0,51.00105
105.78,43.69538,0,51.00105
105.8,43.69538,0,51.00105
105.82,43.69538,0,51.00105
105.84,43.69538,0,51.00105
105.86,43.69538,0,51.00105
105.88,43.69538,0,51.00105
105.9,43.69538,0,51.00105
105.92,43.69538,0,51.00105
105.94,43.69538,0,51.00105
105.96,43.69538,0,51.00105
105.98,43.69538,0,51.00105
106,43.69538,0,51.00105
106.02,43.69538,0,51.00105
106.04,43.69538,0,51.00105
106.06,43.69538,0,51.00105
106.08,43.69538,0,51.00105
106.1,43.69538,0,51.00105
106.12,43.69538,0,51.00105
106.14,43.69538,0,51.00105
106.16,43.69538,0,51.00105
106.18,43.69538,0,51.00105
106.2,43.69538,0,51.00105
106.22,43.69538,0,51.00105
106.24,43.69538,0,51.00105
106.26,43.69538,0,51.00105
106.28,43.69538,0,51.00105
106.3,43.69538,0,51.00105
106.32,43.69538,0,51.00105
106.34,43.69538,0,51.00105
106.36,43.69538,0,51.00105
106.38,43.69538,0,51.00105
106.4,43.69538,0,51.00105
106.42,43.69538,0,51.00105
106.44,43.69538,0,51.00105
106.46,43.69538,0,51.00105
106.48,43.69538,0,51.00105
106.5,43.69538,0,51.00105
106.52,43.69538,0,51.00105
106.54,43.69538,0,51.00105
106.56,43.69538,0,51.00105
106.58,43.69538,0,51.00105
106.6,43.69538,0,51.00105
106.62,43.69538,0,51.00105
106.64,43.69538,0,51.00105
106.66,43.69538,0,51.00105
106.68,43.69538,0,51.00105
106.7,43.69538,0,51.00105
106.72,43.69538,0,51.00105
106.74,43.69538,0,51.00105
106.76,43.69538,0,51.00105
106.78,43.69538,0,51.00105
106.8,43.69538,0,51.00105
106.82,43.69538,0,51.00105
106.84,43.69538,0,51.00105
106.86,43.69538,0,51.00105
106.88,43.69538,0,51.00105
106.9,43.69538,0,51.00105
106.92,43.69538,0,51.00105
106.94,43.69538,0,51.00105
106.96,43.69538,0,51.00105
106.98,43.69538,0,51.00105
107,43.69538,0,51.00105
107.02,43.69538,0,51.00105
107.04,43.69538,0,51.00105
107.06,43.69538,0,51.00105
107.08,43.69538,0,51.00105
107.1,43.69538,0,51.00105
107.12,43.69538,0,51.00105
107.14,43.69538,0,51.00105
107.16,43.69538,0,51.00105
107.18,43.69538,0,51.00105
107.2,43.69538,0,51.00105
107.22,43.69538,0,51.00105
107.24,43.69538,0,51.00105
107.26,43.69538,0,51.00105
107.28,43.69538,0,51.00105
107.3,43.69538,0,51.00105
107.32,43.69538,0,51.00105
107.34,43.69538,0,51.00105
107.36,43.69538,0,51.00105
107.38,43.69538,0,51.00105
107.4,43.69538,0,51.00105
107.42,43.69538,0,51.00105
107.44,43.69538,0,51.00105
107.46,43.69538,0,51.00105
107.48,43.69538,0,51.00105
107.5,43.69538,0,51.00105
107.52,43.69538,0,51.00105
107.54,43.69538,0,51.00105
107.56,43.69538,0,51.00105
107.58,43.69538,0,51.00105
107.6,43.69538,0,51.00105
107.62,43.69538,0,51.00105
107.64,43.69538,0,51.00105
107.66,43.69538,0,51.00105
107.68,43.69538,0,51.00105
107.7,43.69538,0,51.00105
107.72,43.69538,0,51.00105
107.74,43.69538,0,51.00105
107.76,43.69538,0,51.00105
107.78,43.69538,0,51.00105
107.8,43.69538,0,51.00105
107.82,43.69538,0,51.00105
107.84,43.69538,0,51.00105
107.86,43.69538,0,51.00105
107.88,43.69538,0,51.00105
107.9,43.69538,0,51.00105
107.92,43.69538,0,51.00105
107.94,43.69538,0,51.00105
107.96,43.69538,0,51.00105
107.98,43.69538,0,51.00105
108,43.69538,0,51.00105
108.02,43.69538,0,51.00105
108.04,43.69538,0,51.00105
108.06,43.69538,0,51.00105
108.08,43.69538,0,51.00105
108.1,43.69538,0,51.00105
108.12,43.69538,0,51.00105
108.14,43.69538,0,51.00105
108.16,43.69538,0,51.00105
108.18,43.69538,0,51.00105
108.2,43.69538,0,51.00105
108.22,43.69538,0,51.00105
108.24,43.69538,0,51.00105
108.26,43.69538,0,51.00105
108.28,43.69538,0,51.00105
108.3,43.69538,0,51.00105
108.32,43.69538,0,51.00105
108.34,43.69538,0,51.00105
108.36,43.69538,0,51.00105
108.38,43.69538,0,51.00105
108.4,43.69538,0,51.00105
108.42,43.69538,0,51.00105
108.44,43.69538,0,51.00105
108.46,43.69538,0,51.00105
108.48,43.69538,0,51.00105
108.5,43.69538,0,51.00105
