Timestamp,Temperature, TemperatureDelta, MappedTemperature
108.2,26.49633,0,26.99896
108.22,26.49633,0,26.99896
108.24,26.49633,0,26.99896
108.26,26.49633,0,26.99896
108.28,26.49633,0,26.99896
108.3,26.49633,0,26.99896
108.32,26.49633,0,26.99896
108.34,26.49633,0,26.99896
108.36,26.49633,0,26.99896
108.38,26.49633,0,26.99896
108.4,26.49633,0,26.99896
108.42,26.49633,0,26.99896
108.44,26.49633,0,26.99896
108.46,26.49633,0,26.99896
108.48,26.49633,0,26.99896
108.5,26.49633,0,26.99896
108.52,26.49633,0,26.99896
108.54,26.49633,0,26.99896
108.56,26.49633,0,26.99896
108.58,26.49633,0,26.99896
108.6,26.49633,0,26.99896
108.62,26.49633,0,26.99896
108.64,26.49633,0,26.99896
108.66,26.49633,0,26.99896
108.68,26.49633,0,26.99896
108.7,26.49633,0,26.99896
108.72,26.49633,0,26.99896
108.74,26.49633,0,26.99896
108.76,26.49633,0,26.99896
108.78,26.49633,0,26.99896
108.8,26.49633,0,26.99896
108.82,26.49633,0,26.99896
108.84,26.49633,0,26.99896
108.86,26.49633,0,26.99896
108.88,26.49633,0,26.99896
108.9,26.49633,0,26.99896
108.92,26.49633,0,26.99896
108.94,26.49633,0,26.99896
108.96,26.49633,0,26.99896
108.98,26.49633,0,26.99896
109,26.49633,0,26.99896
109.02,26.49633,0,26.99896
109.04,26.49633,0,26.99896
109.06,26.49633,0,26.99896
109.08,26.49633,0,26.99896
109.1,26.49633,0,26.99896
109.12,26.49633,0,26.99896
109.14,26.49633,0,26.99896
109.16,26.49633,0,26.99896
109.18,26.49633,0,26.99896
109.2,26.49633,0,26.99896
109.22,26.49633,0,26.99896
109.24,26.49633,0,26.99896
109.26,26.49633,0,26.99896
109.28,26.49633,0,26.99896
109.3,26.49633,0,26.99896
109.32,26.49633,0,26.99896
109.34,26.49633,0,26.99896
109.36,26.49633,0,26.99896
109.38,26.49633,0,26.99896
109.4,26.49633,0,26.99896
109.42,26.49633,0,26.99896
109.44,26.49633,0,26.99896
109.46,26.49633,0,26.99896
