Timestamp,Temperature
19.44292,27.27
19.4804,27.06
19.51731,27.27
19.54201,27.29
19.57951,27.21
19.60731,27.21
19.64338,27.45
19.67993,27.21
19.70288,27.16
19.73915,27.27
19.76201,27.32
19.79913,27.32
19.82832,27.21
19.86655,27.29
19.90492,27.16
19.94257,27.27
19.98138,26.96
20.01877,27.27
20.04909,27.32
20.08592,27.32
20.12385,27.19
20.16294,27.21
20.20168,27.27
20.24318,27.19
20.28764,27.19
20.32411,27.21
20.36128,27.21
20.39752,27.24
20.41961,27.16
20.44228,27.21
20.47866,27.06
20.5052,27.27
20.54243,27.29
20.57799,27.16
20.60155,27.14
20.63894,27.29
20.66336,27.37
20.70049,27.52
20.74238,27.11
20.77784,27.27
20.79959,27.19
20.8227,27.19
20.85854,27.37
20.88153,27.27
20.9196,27.37
20.95051,27.11
20.9877,27.19
21.02669,26.96
21.06352,27.01
21.09946,27.19
21.12111,27.06
21.16193,27.11
21.19828,27.11
21.22208,27.11
21.25885,27.24
21.28216,27.16
21.31831,27.06
21.34067,27.21
21.3853,27.27
21.42381,27.14
21.46216,27.09
21.50138,27.09
21.54045,27.11
21.58026,27.04
21.62566,27.16
21.66323,27.09
21.70184,27.11
21.73951,27.16
21.76611,27.16
21.80528,27.14
21.85089,27.06
21.88978,27.19
21.92767,27.19
21.96639,27.04
22.00387,27.14
22.04432,27.06
22.09019,27.11
22.12653,27.11
22.16462,27.34
22.2024,27.21
22.23918,27.37
22.27111,27.14
22.31632,27.09
22.35428,27.06
22.39048,27.11
22.42694,27.16
22.46295,27.06
22.49876,27.06
22.52509,27.04
22.56211,27.06
22.5989,27.16
22.62251,27.04
22.65935,27.04
22.68181,27.04
22.71828,27.19
22.74577,27.09
22.7827,27.11
22.8193,26.99
22.8415,27.04
22.87941,27.04
22.90208,26.99
22.94414,27.11
22.98867,27.04
23.02572,27.04
23.0641,27.06
23.10181,27.16
23.13814,27.09
23.1629,27.04
23.20429,27.19
23.24167,27.06
23.27888,27.04
23.30342,27.11
23.34275,27.27
23.37926,27.16
23.40862,26.99
23.44534,27.04
23.48183,27.29
23.51937,27.16
23.54497,27.04
23.58329,27.04
23.62607,27.04
23.6643,27.04
23.70222,27.04
23.74,27.11
23.77862,27.16
23.80297,27.04
23.84744,27.14
23.88526,27.11
23.9211,27.11
23.95762,27.09
23.98128,27.06
24.01819,27.04
24.04677,27.19
24.08436,27.04
24.12271,27.24
24.16206,26.93
24.20048,27.16
24.24111,27.27
24.28873,27.04
24.32594,27.04
24.36244,27.01
24.39918,27.04
24.42168,27.09
24.45827,27.04
24.48432,27.19
24.52171,27.04
24.55837,27.06
24.58064,27.27
24.61831,27.04
24.64287,27.04
24.68095,27.04
24.72573,27.06
24.76349,27.09
24.79992,27.06
24.82297,27.06
24.86071,27.04
24.89756,27.16
24.92645,27.04
24.96439,27.01
25.00231,27.01
25.04032,26.99
25.07902,27.04
25.10268,27.11
25.14346,27.04
25.18117,27.01
25.22153,27.06
25.25927,26.91
25.28313,27.04
25.32158,27.01
25.36187,26.99
25.39977,27.04
25.42282,27.06
25.46079,27.01
25.49689,27.04
25.52075,26.99
25.55709,27.04
25.58465,27.04
25.62749,26.96
25.66701,27.01
25.70407,27.04
25.74182,27.01
25.77767,27.04
25.80577,27.01
25.8412,26.86
25.87681,27.01
25.89925,27.04
25.92301,26.93
25.95965,27.01
25.98341,27.04
26.02443,26.96
26.06327,25.28
26.10311,26.99
26.14139,27.06
26.17886,27.04
26.20199,27.04
26.24246,26.91
26.27728,27.01
26.2992,26.96
26.32249,27.04
26.35986,26.99
26.38365,26.99
26.42039,27.04
26.46261,27.04
26.50041,27.04
26.53791,27.04
26.56203,26.99
26.59979,27.16
26.62391,26.93
26.66539,26.96
26.7027,26.88
26.73877,27.01
26.76232,27.14
26.79896,26.96
26.82303,27.04
26.85849,27.04
26.88814,26.96
26.92442,27.01
26.96326,26.96
26.99896,27.04
27.02091,27.01
27.05751,26.91
27.0786,27.01
27.10515,27.04
27.14087,27.04
27.17773,27.04
27.19993,26.88
27.22361,27.04
27.25964,26.99
27.28329,26.91
27.32438,26.76
27.36148,27.11
27.39864,26.96
27.42145,26.86
27.45788,26.99
27.48065,26.96
27.51743,26.91
27.54511,26.60
27.58161,26.76
27.61803,26.96
27.64079,26.96
27.67734,26.99
27.701,27.06
27.73917,27.04
27.76826,26.86
27.80626,26.96
27.84523,26.88
27.883,26.99
27.92344,26.88
27.96152,26.96
28.00355,27.01
28.04026,26.86
28.07564,26.73
28.09947,26.88
28.1223,26.99
28.16063,26.96
28.19956,26.91
28.22773,26.88
28.2636,26.91
28.30361,26.88
